Time,Robot,Move
216.828,robot1,moving
216.838,robot1,moving
216.848,robot1,moving
216.858,robot1,moving
216.868,robot1,moving
216.878,robot1,moving
216.888,robot1,moving
216.898,robot1,moving
216.908,robot1,moving
216.918,robot1,moving
216.928,robot1,moving
216.938,robot1,moving
216.948,robot1,moving
216.958,robot1,moving
216.968,robot1,moving
216.978,robot1,moving
216.988,robot1,moving
216.998,robot1,moving
217.008,robot1,moving
217.018,robot1,moving
217.028,robot1,moving
217.038,robot1,moving
217.048,robot1,moving
217.058,robot1,moving
217.068,robot1,moving
217.078,robot1,moving
217.088,robot1,moving
217.098,robot1,moving
217.108,robot1,moving
217.118,robot1,moving
217.128,robot1,moving
217.138,robot1,moving
217.148,robot1,moving
217.158,robot1,moving
217.168,robot1,moving
217.178,robot1,moving
217.188,robot1,moving
217.198,robot1,moving
217.208,robot1,moving
217.218,robot1,moving
217.228,robot1,moving
217.238,robot1,moving
217.248,robot1,moving
217.258,robot1,moving
217.268,robot1,moving
217.278,robot1,moving
217.288,robot1,moving
217.298,robot1,moving
217.308,robot1,moving
217.318,robot1,moving
217.328,robot1,moving
217.338,robot1,moving
217.348,robot1,moving
217.358,robot1,moving
217.368,robot1,moving
217.378,robot1,moving
217.388,robot1,moving
217.398,robot1,moving
217.408,robot1,moving
217.418,robot1,moving
217.428,robot1,moving
217.438,robot1,moving
217.448,robot1,moving
217.458,robot1,moving
217.468,robot1,moving
217.478,robot1,moving
217.488,robot1,moving
217.498,robot1,moving
217.508,robot1,moving
217.518,robot1,moving
217.528,robot1,moving
217.538,robot1,moving
217.548,robot1,moving
217.558,robot1,moving
217.568,robot1,moving
217.578,robot1,moving
217.588,robot1,moving
217.598,robot1,moving
217.618,robot1,moving
217.628,robot1,moving
217.638,robot1,moving
217.648,robot1,moving
217.658,robot1,moving
217.668,robot1,moving
217.678,robot1,moving
217.688,robot1,moving
217.698,robot1,moving
217.708,robot1,moving
217.718,robot1,moving
217.728,robot1,moving
217.738,robot1,moving
217.748,robot1,moving
217.758,robot1,moving
217.768,robot1,moving
217.778,robot1,moving
217.788,robot1,moving
217.798,robot1,moving
217.808,robot1,moving
217.818,robot1,moving
217.828,robot1,moving
217.838,robot1,moving
217.848,robot1,moving
217.858,robot1,moving
217.868,robot1,moving
217.878,robot1,moving
217.888,robot1,moving
217.898,robot1,moving
217.908,robot1,moving
217.918,robot1,moving
217.928,robot1,moving
217.938,robot1,moving
217.948,robot1,moving
217.958,robot1,moving
217.968,robot1,moving
217.978,robot1,moving
217.988,robot1,moving
217.998,robot1,moving
218.008,robot1,moving
218.018,robot1,moving
218.028,robot1,moving
218.038,robot1,moving
218.048,robot1,moving
218.058,robot1,moving
218.068,robot1,moving
218.078,robot1,moving
218.088,robot1,moving
218.098,robot1,moving
218.108,robot1,moving
218.118,robot1,moving
218.128,robot1,moving
218.138,robot1,moving
218.148,robot1,moving
218.158,robot1,moving
218.168,robot1,moving
218.178,robot1,moving
218.188,robot1,moving
218.198,robot1,moving
218.208,robot1,moving
218.218,robot1,moving
218.228,robot1,moving
218.238,robot1,moving
218.248,robot1,moving
